domain,cell,n,split,seed,greedy_subset,greedy_size,greedy_halfA_auroc,greedy_halfB_auroc,good5_halfB_auroc,fulloracle_subset,fulloracle_halfB_auroc,fulloracle_insample_auroc
repgrid,lapeigvals_gsm8k_mistral24b,1319,7,0,epr|sw_var_peak|cusum_max_energy|varentropy|topk_tail_mass,5,0.8682,0.8641,0.8026,epr|trace_length|spectral_entropy|high_band_power|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean,0.8227,0.8693
repgrid,lapeigvals_gsm8k_mistral24b,1319,8,0,epr|stft_spectral_entropy|sw_var_peak|cusum_max_energy|varentropy|topk_tail_mass,6,0.8922,0.8421,0.7903,epr|trace_length|spectral_entropy|high_band_power|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean,0.8427,0.8693
repgrid,lapeigvals_gsm8k_mistral24b,1319,9,0,epr|rpdi|cusum_max_energy|logprob_margin|mean_logprob_entropy|varentropy,6,0.86,0.8634,0.8079,epr|trace_length|spectral_entropy|high_band_power|dominant_freq|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|pe_mean,0.864,0.8693
repgrid,lapeigvals_gsm8k_nemo,1319,0,0,spectral_entropy|min_energy|cusum_max_energy|mean_logprob_entropy|varentropy|topk_tail_mass,6,0.8142,0.8185,0.8039,epr|trace_length|high_band_power|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|cusum_max|cusum_shift_idx,0.8135,0.814
repgrid,lapeigvals_gsm8k_nemo,1319,1,0,spectral_entropy|sw_var_peak|epr_energy|cusum_max_energy|varentropy|topk_tail_mass,6,0.8514,0.7861,0.7428,epr|trace_length|high_band_power|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|cusum_max|cusum_shift_idx,0.7961,0.814
repgrid,lapeigvals_gsm8k_nemo,1319,2,0,spectral_entropy|mean_logprob_entropy|varentropy|topk_tail_mass,4,0.8008,0.8137,0.8001,epr|trace_length|high_band_power|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|cusum_max|cusum_shift_idx,0.8391,0.814
repgrid,lapeigvals_gsm8k_nemo,1319,3,0,spectral_entropy|rpdi|sw_var_peak|epr_energy|varentropy|topk_tail_mass,6,0.8364,0.8027,0.7709,epr|trace_length|high_band_power|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|cusum_max|cusum_shift_idx,0.7941,0.814
repgrid,lapeigvals_gsm8k_nemo,1319,4,0,spectral_entropy|sw_var_peak|varentropy|topk_tail_mass,4,0.8215,0.8046,0.7789,epr|trace_length|high_band_power|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|cusum_max|cusum_shift_idx,0.7975,0.814
repgrid,lapeigvals_gsm8k_nemo,1319,5,0,trace_length|sw_var_peak|epr_energy|logprob_margin|varentropy|topk_tail_mass,6,0.8136,0.8174,0.784,epr|trace_length|high_band_power|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|cusum_max|cusum_shift_idx,0.8152,0.814
repgrid,lapeigvals_gsm8k_nemo,1319,6,0,trace_length|rpdi|sw_var_peak|epr_energy|varentropy|topk_tail_mass,6,0.8317,0.8022,0.7649,epr|trace_length|high_band_power|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|cusum_max|cusum_shift_idx,0.8101,0.814
repgrid,lapeigvals_gsm8k_nemo,1319,7,0,trace_length|spectral_entropy|sw_var_peak|epr_energy|varentropy|topk_tail_mass,6,0.8161,0.8287,0.7885,epr|trace_length|high_band_power|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|cusum_max|cusum_shift_idx,0.7915,0.814
repgrid,lapeigvals_gsm8k_nemo,1319,8,0,spectral_entropy|sw_var_peak|epr_energy|cusum_max_energy|varentropy|topk_tail_mass,6,0.838,0.8062,0.7596,epr|trace_length|high_band_power|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|cusum_max|cusum_shift_idx,0.7948,0.814
repgrid,lapeigvals_gsm8k_nemo,1319,9,0,spectral_entropy|epr_energy|cusum_max_energy|mean_logprob_entropy|varentropy|topk_tail_mass,6,0.8196,0.8179,0.7835,epr|trace_length|high_band_power|stft_max_high_power|stft_spectral_entropy|rpdi|sw_var_peak|cusum_max|cusum_shift_idx,0.8199,0.814
repgrid,lapeigvals_gsm8k_phi35,1319,0,0,spectral_entropy|spectral_centroid|epr_spilled|logprob_margin|varentropy|topk_tail_mass,6,0.8183,0.8163,0.8183,epr|trace_length|high_band_power|stft_max_high_power|pe_mean|cusum_max,0.8237,0.8176
repgrid,lapeigvals_gsm8k_phi35,1319,1,0,trace_length|sw_var_peak|varentropy|topk_tail_mass,4,0.8179,0.812,0.7946,epr|trace_length|high_band_power|stft_max_high_power|pe_mean|cusum_max,0.8155,0.8176
repgrid,lapeigvals_gsm8k_phi35,1319,2,0,spectral_entropy|dominant_freq|hurst_exponent|logprob_margin|varentropy|topk_tail_mass,6,0.8303,0.7828,0.795,epr|trace_length|high_band_power|stft_max_high_power|pe_mean|cusum_max,0.8153,0.8176
repgrid,lapeigvals_gsm8k_phi35,1319,3,0,epr|spectral_entropy|hurst_exponent|logprob_margin|varentropy|topk_tail_mass,6,0.8424,0.772,0.7954,epr|trace_length|high_band_power|stft_max_high_power|pe_mean|cusum_max,0.804,0.8176
repgrid,lapeigvals_gsm8k_phi35,1319,4,0,trace_length|hurst_exponent|mean_logprob_entropy|varentropy|topk_tail_mass,5,0.8547,0.7891,0.7719,epr|trace_length|high_band_power|stft_max_high_power|pe_mean|cusum_max,0.7563,0.8176
repgrid,lapeigvals_gsm8k_phi35,1319,5,0,trace_length|rpdi|sw_var_peak|varentropy|topk_tail_mass,5,0.8155,0.807,0.8022,epr|trace_length|high_band_power|stft_max_high_power|pe_mean|cusum_max,0.824,0.8176
repgrid,lapeigvals_gsm8k_phi35,1319,6,0,trace_length|sw_var_peak|varentropy|topk_tail_mass,4,0.8243,0.8031,0.7997,epr|trace_length|high_band_power|stft_max_high_power|pe_mean|cusum_max,0.8142,0.8176
repgrid,lapeigvals_gsm8k_phi35,1319,7,0,epr|spectral_entropy|stft_spectral_entropy|sw_var_peak|varentropy|topk_tail_mass,6,0.8367,0.7848,0.7979,epr|trace_length|high_band_power|stft_max_high_power|pe_mean|cusum_max,0.807,0.8176
repgrid,lapeigvals_gsm8k_phi35,1319,8,0,sw_var_peak|cusum_max_energy|varentropy|topk_tail_mass,4,0.823,0.7821,0.7991,epr|trace_length|high_band_power|stft_max_high_power|pe_mean|cusum_max,0.8132,0.8176
repgrid,lapeigvals_gsm8k_phi35,1319,9,0,epr|trace_length|hurst_exponent|cusum_max|mean_logprob_entropy|varentropy,6,0.8512,0.7857,0.7852,epr|trace_length|high_band_power|stft_max_high_power|pe_mean|cusum_max,0.7165,0.8176
repgrid,losnet_hotpotqa_mistral7b,500,0,0,spectral_entropy|stft_spectral_entropy|sw_var_peak|varentropy,4,0.5883,0.6273,0.5855,epr|spectral_entropy|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_shift_idx,0.6173,0.6107
repgrid,losnet_hotpotqa_mistral7b,500,1,0,spectral_entropy|stft_max_high_power|sw_var_peak|sw_var_peak_spilled|varentropy|topk_tail_mass,6,0.6808,0.5396,0.538,epr|spectral_entropy|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_shift_idx,0.5649,0.6107
repgrid,losnet_hotpotqa_mistral7b,500,2,0,spectral_entropy|sw_var_peak|sw_var_peak_spilled|varentropy|topk_tail_mass,5,0.5726,0.6275,0.6055,epr|spectral_entropy|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_shift_idx,0.6307,0.6107
repgrid,losnet_hotpotqa_mistral7b,500,3,0,stft_max_high_power|cusum_shift_idx|sw_var_peak_spilled|sw_var_peak_energy|mean_logprob_entropy|varentropy,6,0.5999,0.6488,0.6292,epr|spectral_entropy|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_shift_idx,0.6634,0.6107
repgrid,losnet_hotpotqa_mistral7b,500,4,0,spectral_entropy|stft_max_high_power|sw_var_peak|min_energy,4,0.6659,0.5513,0.5541,epr|spectral_entropy|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_shift_idx,0.59,0.6107
repgrid,losnet_hotpotqa_mistral7b,500,5,0,spectral_entropy|hl_ratio|stft_max_high_power|varentropy,4,0.6322,0.599,0.6183,epr|spectral_entropy|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_shift_idx,0.6222,0.6107
repgrid,losnet_hotpotqa_mistral7b,500,6,0,stft_max_high_power|cusum_shift_idx|sw_var_peak_energy|varentropy,4,0.6301,0.5621,0.6,epr|spectral_entropy|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_shift_idx,0.6277,0.6107
repgrid,losnet_hotpotqa_mistral7b,500,7,0,spectral_entropy|rpdi|sw_var_peak|sw_var_peak_spilled|mean_logprob_entropy|topk_tail_mass,6,0.6647,0.5081,0.5196,epr|spectral_entropy|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_shift_idx,0.5615,0.6107
repgrid,losnet_hotpotqa_mistral7b,500,8,0,high_band_power|hl_ratio|dominant_freq|stft_max_high_power|sw_var_peak|hurst_exponent,6,0.5371,0.5479,0.5982,epr|spectral_entropy|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_shift_idx,0.6106,0.6107
repgrid,losnet_hotpotqa_mistral7b,500,9,0,stft_max_high_power|sw_var_peak|sw_var_peak_spilled|cusum_max_energy|varentropy|topk_tail_mass,6,0.6686,0.5459,0.5259,epr|spectral_entropy|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_shift_idx,0.552,0.6107
repgrid,math500_dsmath7b,300,0,0,cusum_max_spilled|min_energy|sw_var_peak_energy|mean_top1_logprob|mean_logprob_entropy|topk_tail_mass,6,0.8068,0.653,0.765,,,
repgrid,math500_dsmath7b,300,1,0,hurst_exponent|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|renyi_entropy_2|topk_tail_mass,6,0.8309,0.7531,0.6812,,,
repgrid,math500_dsmath7b,300,2,0,trace_length|hurst_exponent|cusum_max_energy|mean_top1_logprob|renyi_entropy_2|topk_tail_mass,6,0.8194,0.7931,0.7648,,,
repgrid,math500_dsmath7b,300,3,0,dominant_freq|rpdi|sw_var_peak_energy|mean_top1_logprob|renyi_entropy_2|topk_tail_mass,6,0.8054,0.796,0.7802,,,
repgrid,math500_dsmath7b,300,4,0,trace_length|cusum_max_spilled|sw_var_peak_energy|mean_top1_logprob|logprob_margin|topk_tail_mass,6,0.8383,0.8019,0.7003,,,
repgrid,math500_dsmath7b,300,5,0,spectral_entropy|rpdi|sw_var_peak|mean_top1_logprob|logprob_margin|topk_tail_mass,6,0.8592,0.735,0.709,,,
repgrid,math500_dsmath7b,300,6,0,trace_length|cusum_max|min_spilled|mean_top1_logprob|logprob_margin|topk_tail_mass,6,0.804,0.8157,0.7296,,,
repgrid,math500_dsmath7b,300,7,0,min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|renyi_entropy_2|topk_tail_mass,6,0.8179,0.7901,0.8054,,,
repgrid,math500_dsmath7b,300,8,0,cusum_max|cusum_max_spilled|min_spilled|mean_top1_logprob|logprob_margin|topk_tail_mass,6,0.7919,0.8111,0.8424,,,
repgrid,math500_dsmath7b,300,9,0,trace_length|spectral_entropy|rpdi|mean_top1_logprob|renyi_entropy_2|topk_tail_mass,6,0.8106,0.7883,0.7484,,,
repgrid,math500_qwenmath7b,300,0,0,epr|stft_spectral_entropy|cusum_max|epr_spilled|epr_energy|logprob_margin,6,0.96,0.9344,0.9084,,,
repgrid,math500_qwenmath7b,300,1,0,epr|cusum_max|epr_energy|min_energy|logprob_margin|mean_logprob_entropy,6,0.9615,0.9218,0.928,,,
repgrid,math500_qwenmath7b,300,2,0,epr|low_band_power|epr_energy|cusum_max_energy|logprob_margin|mean_logprob_entropy,6,0.9453,0.9511,0.9203,,,
repgrid,math500_qwenmath7b,300,3,0,epr|cusum_max|epr_spilled|epr_energy|logprob_margin,5,0.9624,0.9474,0.886,,,
repgrid,math500_qwenmath7b,300,4,0,epr|cusum_max_spilled|epr_energy|logprob_margin|mean_logprob_entropy,5,0.9433,0.966,0.9103,,,
repgrid,math500_qwenmath7b,300,5,0,epr|epr_spilled|cusum_max_spilled|epr_energy|logprob_margin|mean_logprob_entropy,6,0.9315,0.9746,0.962,,,
repgrid,math500_qwenmath7b,300,6,0,epr|stft_spectral_entropy|epr_energy|logprob_margin|mean_logprob_entropy,5,0.9457,0.9234,0.9232,,,
repgrid,math500_qwenmath7b,300,7,0,epr|cusum_max|min_spilled|epr_energy|cusum_max_energy|logprob_margin,6,0.9409,0.9467,0.9333,,,
repgrid,math500_qwenmath7b,300,8,0,epr|cusum_max|epr_energy|logprob_margin|mean_logprob_entropy,5,0.9625,0.9475,0.9262,,,
repgrid,math500_qwenmath7b,300,9,0,epr|cusum_max_spilled|epr_energy|cusum_max_energy|logprob_margin|mean_logprob_entropy,6,0.9451,0.9491,0.9056,,,
repgrid,math500_r1distill8b,300,0,0,spectral_entropy|stft_spectral_entropy|rpdi|cusum_max|epr_energy|cusum_max_energy,6,0.846,0.8855,0.8647,,,
repgrid,math500_r1distill8b,300,1,0,spectral_entropy|stft_max_high_power|rpdi|cusum_max|cusum_max_energy|mean_top1_logprob,6,0.9282,0.8221,0.7924,,,
repgrid,math500_r1distill8b,300,2,0,spectral_entropy|rpdi|sw_var_peak|cusum_max|min_spilled|cusum_max_energy,6,0.8742,0.8658,0.8317,,,
repgrid,math500_r1distill8b,300,3,0,stft_max_high_power|rpdi|sw_var_peak_spilled|cusum_max_energy|mean_top1_logprob|topk_tail_mass,6,0.912,0.8216,0.7976,,,
repgrid,math500_r1distill8b,300,4,0,rpdi|cusum_max|min_spilled|cusum_max_energy|mean_top1_logprob,5,0.8792,0.8769,0.8437,,,
repgrid,math500_r1distill8b,300,5,0,pe_mean|cusum_max|cusum_shift_idx|cusum_max_energy|mean_top1_logprob|logprob_margin,6,0.8621,0.8312,0.8455,,,
repgrid,math500_r1distill8b,300,6,0,spectral_entropy|rpdi|min_spilled|cusum_max_energy|mean_top1_logprob|topk_tail_mass,6,0.9219,0.8141,0.7825,,,
repgrid,math500_r1distill8b,300,7,0,spectral_entropy|stft_max_high_power|rpdi|sw_var_peak|cusum_max|cusum_max_energy,6,0.9018,0.8476,0.8158,,,
repgrid,math500_r1distill8b,300,8,0,spectral_entropy|rpdi|sw_var_peak_spilled|cusum_max_energy|mean_top1_logprob|renyi_entropy_2,6,0.8815,0.8535,0.8395,,,
repgrid,math500_r1distill8b,300,9,0,rpdi|cusum_max|cusum_shift_idx|min_spilled|cusum_max_energy|topk_tail_mass,6,0.8735,0.8481,0.8405,,,
repgrid,math500_r1distill8b_mn4096,300,0,0,spectral_entropy|cusum_max_spilled|sw_var_peak_energy|cusum_max_energy|logprob_margin,5,0.8602,0.8653,0.8456,,,
repgrid,math500_r1distill8b_mn4096,300,1,0,min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|varentropy|topk_tail_mass,6,0.8831,0.8294,0.8189,,,
repgrid,math500_r1distill8b_mn4096,300,2,0,spectral_entropy|dominant_freq|cusum_max|cusum_max_energy|varentropy|topk_tail_mass,6,0.8529,0.8536,0.8434,,,
repgrid,math500_r1distill8b_mn4096,300,3,0,spectral_entropy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob,5,0.8884,0.8666,0.8529,,,
repgrid,math500_r1distill8b_mn4096,300,4,0,epr|spectral_entropy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob,5,0.8748,0.859,0.8478,,,
repgrid,math500_r1distill8b_mn4096,300,5,0,spectral_entropy|rpdi|sw_var_peak_energy|logprob_margin|varentropy,5,0.8532,0.878,0.8598,,,
repgrid,math500_r1distill8b_mn4096,300,6,0,spectral_entropy|dominant_freq|rpdi|cusum_max_energy|logprob_margin,5,0.9066,0.8219,0.8113,,,
repgrid,math500_r1distill8b_mn4096,300,7,0,epr|rpdi|min_energy|sw_var_peak_energy|logprob_margin|mean_logprob_entropy,6,0.851,0.8685,0.8587,,,
repgrid,math500_r1distill8b_mn4096,300,8,0,spectral_entropy|min_energy|sw_var_peak_energy|cusum_max_energy|logprob_margin|mean_logprob_entropy,6,0.8588,0.8948,0.8728,,,
repgrid,math500_r1distill8b_mn4096,300,9,0,spectral_entropy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|varentropy|renyi_entropy_2,6,0.8443,0.8806,0.861,,,
repgrid,noise_gsm8k_mistral7b,1319,0,0,trace_length|spectral_entropy|dominant_freq|rpdi|varentropy|topk_tail_mass,6,0.8095,0.8306,0.7983,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.83,0.8183
repgrid,noise_gsm8k_mistral7b,1319,1,0,trace_length|spectral_entropy|rpdi|sw_var_peak|epr_energy|topk_tail_mass,6,0.8328,0.7982,0.7706,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.8031,0.8183
repgrid,noise_gsm8k_mistral7b,1319,2,0,trace_length|spectral_entropy|dominant_freq|cusum_shift_idx|varentropy|topk_tail_mass,6,0.8135,0.8197,0.7981,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.8283,0.8183
repgrid,noise_gsm8k_mistral7b,1319,3,0,trace_length|spectral_entropy|dominant_freq|stft_max_high_power|varentropy|topk_tail_mass,6,0.8066,0.8305,0.8054,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.835,0.8183
repgrid,noise_gsm8k_mistral7b,1319,4,0,trace_length|spectral_entropy|sw_var_peak|epr_energy|varentropy|topk_tail_mass,6,0.8218,0.7944,0.7828,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.8164,0.8183
repgrid,noise_gsm8k_mistral7b,1319,5,0,trace_length|spectral_entropy|dominant_freq|epr_energy|varentropy|topk_tail_mass,6,0.8467,0.7955,0.7675,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.795,0.8183
repgrid,noise_gsm8k_mistral7b,1319,6,0,trace_length|spectral_entropy|epr_energy|mean_logprob_entropy|varentropy|topk_tail_mass,6,0.8239,0.7871,0.7831,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.8213,0.8183
repgrid,noise_gsm8k_mistral7b,1319,7,0,trace_length|spectral_entropy|dominant_freq|epr_energy|varentropy|topk_tail_mass,6,0.818,0.8233,0.7856,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.8271,0.8183
repgrid,noise_gsm8k_mistral7b,1319,8,0,spectral_entropy|dominant_freq|sw_var_peak|cusum_shift_idx|varentropy|topk_tail_mass,6,0.8139,0.8002,0.795,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.8241,0.8183
repgrid,noise_gsm8k_mistral7b,1319,9,0,trace_length|spectral_entropy|rpdi|epr_energy|varentropy|topk_tail_mass,6,0.8165,0.824,0.8007,epr|trace_length|spectral_entropy|dominant_freq|stft_max_high_power|rpdi|sw_var_peak,0.8254,0.8183
repgrid,noise_gsm8k_phi3mini,1319,0,0,trace_length|spectral_centroid|cusum_shift_idx|mean_logprob_entropy|varentropy|topk_tail_mass,6,0.6878,0.7128,0.6617,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.7073,0.6935
repgrid,noise_gsm8k_phi3mini,1319,1,0,trace_length|rpdi|cusum_shift_idx|mean_logprob_entropy|varentropy|topk_tail_mass,6,0.6878,0.6925,0.6798,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.634,0.6935
repgrid,noise_gsm8k_phi3mini,1319,2,0,spectral_entropy|spectral_centroid|cusum_shift_idx|mean_logprob_entropy|varentropy|topk_tail_mass,6,0.7199,0.6759,0.6435,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.6633,0.6935
repgrid,noise_gsm8k_phi3mini,1319,3,0,trace_length|rpdi|cusum_shift_idx|mean_logprob_entropy|varentropy|topk_tail_mass,6,0.7108,0.6708,0.6582,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.5038,0.6935
repgrid,noise_gsm8k_phi3mini,1319,4,0,spectral_centroid|rpdi|cusum_shift_idx|mean_logprob_entropy|varentropy|topk_tail_mass,6,0.7096,0.6789,0.6566,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.6713,0.6935
repgrid,noise_gsm8k_phi3mini,1319,5,0,epr|trace_length|sw_var_peak|pe_mean|mean_logprob_entropy|renyi_entropy_2,6,0.7262,0.6531,0.6413,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.662,0.6935
repgrid,noise_gsm8k_phi3mini,1319,6,0,trace_length|stft_max_high_power|cusum_shift_idx|mean_logprob_entropy|varentropy|topk_tail_mass,6,0.7202,0.6621,0.6416,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.6849,0.6935
repgrid,noise_gsm8k_phi3mini,1319,7,0,trace_length|stft_max_high_power|cusum_shift_idx|mean_logprob_entropy|varentropy|topk_tail_mass,6,0.702,0.682,0.6581,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.6961,0.6935
repgrid,noise_gsm8k_phi3mini,1319,8,0,trace_length|stft_max_high_power|cusum_shift_idx|mean_logprob_entropy|varentropy|topk_tail_mass,6,0.7073,0.6716,0.6553,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.6788,0.6935
repgrid,noise_gsm8k_phi3mini,1319,9,0,trace_length|spectral_centroid|cusum_shift_idx|mean_logprob_entropy|varentropy|topk_tail_mass,6,0.7051,0.6906,0.6385,epr|spectral_entropy|hl_ratio|spectral_centroid|stft_max_high_power|stft_spectral_entropy|sw_var_peak|pe_mean|cusum_shift_idx,0.6809,0.6935
repgrid,rag_2wikimultihopqa_llama70b,240,0,0,trace_length|stft_max_high_power|sw_var_peak|pe_mean|sw_var_peak_spilled|min_energy,6,0.4772,0.4745,0.509,,,
repgrid,rag_2wikimultihopqa_llama70b,240,1,0,trace_length|hl_ratio|stft_max_high_power|pe_mean|hurst_exponent|mean_top1_logprob,6,0.5267,0.4219,0.4643,,,
repgrid,rag_2wikimultihopqa_llama70b,240,2,0,trace_length|stft_spectral_entropy|pe_mean|epr_spilled|mean_top1_logprob|topk_tail_mass,6,0.6503,0.352,0.3686,,,
repgrid,rag_2wikimultihopqa_llama70b,240,3,0,trace_length|sw_var_peak|pe_mean,3,0.5956,0.2992,0.3578,,,
repgrid,rag_2wikimultihopqa_llama70b,240,4,0,trace_length|spectral_entropy|stft_spectral_entropy|pe_mean|cusum_max_spilled|logprob_margin,6,0.7424,0.5379,0.5279,,,
repgrid,rag_2wikimultihopqa_llama70b,240,5,0,trace_length|pe_mean|epr_spilled|mean_top1_logprob|renyi_entropy_2|topk_tail_mass,6,0.6178,0.4522,0.3767,,,
repgrid,rag_2wikimultihopqa_llama70b,240,6,0,trace_length|high_band_power|stft_max_high_power|pe_mean|logprob_margin,5,0.5673,0.4486,0.417,,,
repgrid,rag_2wikimultihopqa_llama70b,240,7,0,trace_length|pe_mean|cusum_shift_idx|cusum_max_energy|logprob_margin,5,0.7781,0.7402,0.4749,,,
repgrid,rag_2wikimultihopqa_llama70b,240,8,0,trace_length|hl_ratio|sw_var_peak_energy|logprob_margin,4,0.8275,0.4297,0.5024,,,
repgrid,rag_2wikimultihopqa_llama70b,240,9,0,trace_length|dominant_freq|stft_max_high_power|stft_spectral_entropy|pe_mean|min_energy,6,0.4997,0.3681,0.5231,,,
repgrid,rag_2wikimultihopqa_llama8b,240,0,0,trace_length|cusum_shift_idx|epr_spilled|cusum_max_spilled|logprob_margin|varentropy,6,0.3096,0.3041,0.3816,,,
repgrid,rag_2wikimultihopqa_llama8b,240,1,0,trace_length|low_band_power|rpdi|sw_var_peak|cusum_shift_idx|cusum_max_energy,6,0.4795,0.2278,0.2452,,,
repgrid,rag_2wikimultihopqa_llama8b,240,2,0,trace_length|low_band_power|hl_ratio|cusum_shift_idx|sw_var_peak_spilled|sw_var_peak_energy,6,0.3125,0.3009,0.3148,,,
repgrid,rag_2wikimultihopqa_llama8b,240,3,0,trace_length|hl_ratio|cusum_shift_idx|cusum_max_spilled,4,0.287,0.2675,0.3304,,,
repgrid,rag_2wikimultihopqa_llama8b,240,4,0,trace_length|low_band_power|high_band_power|rpdi|hurst_exponent|min_energy,6,0.4777,0.3134,0.2849,,,
repgrid,rag_2wikimultihopqa_llama8b,240,5,0,trace_length|spectral_centroid|rpdi|hurst_exponent|cusum_shift_idx|sw_var_peak_energy,6,0.6213,0.1443,0.2383,,,
repgrid,rag_2wikimultihopqa_llama8b,240,6,0,trace_length|cusum_shift_idx|epr_energy|sw_var_peak_energy,4,0.574,0.0733,0.1853,,,
